cand_id,country,endYear,name,startYear
2461,,2008,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics',2004
2461,,2008,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics - \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x99\xc2\x85\xc3\x98\xc2\xaf\xc3\x98\xc2\xb1\xc3\x98\xc2\xb3\xc3\x98\xc2\xa9 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xad\xc3\x98\xc2\xb3\xc3\x99\xc2\x86\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9 \xc3\x99\xc2\x84\xc3\x99\xc2\x84\xc3\x98\xc2\xa3\xc3\x98\xc2\xb4\xc3\x98\xc2\xba\xc3\x98\xc2\xa7\xc3\x99\xc2\x84 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xb9\xc3\x99\xc2\x85\xc3\x99\xc2\x88\xc3\x99\xc2\x85\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9',2004
2462,,1984,"b""Ecole Sup\xc3\x83\xc2\xa9rieure d'Informatique""",1979
2463,,1984,"b""Ecole Sup\xc3\x83\xc2\xa9rieure d'Informatique""",1979
2464,,1984,"b""Ecole Sup\xc3\x83\xc2\xa9rieure d'Informatique""",1979
2466,,Present,b'Hogeschool PXL',
2466,,Present,"b""Katholieke Hogeschool 'Sint-Lieven'\xc3\xa2\xc2\x80\xc2\x8b, Gent""",
2466,,2005,b'Syntra Limburg - Hasselt',2005
2467,,1999,b'RSI Eupen',1995
2469,,Present,b'UMONS',
2469,,2011,b'Universit\xc3\x83\xc2\xa9 de Mons-Hainaut',2004
2469,,2004,b'Ath\xc3\x83\xc2\xa9n\xc3\x83\xc2\xa9e Royal Jules Bara - Tournai',1998
2472,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Lyon',
2472,,1994,b'Universit\xc3\x83\xc2\xa9 catholique de Lyon',1992
2474,,Present,b'University of Lille 1 Sciences and Technology',
2474,,2013,b'ECA',2013
2474,,1981,b'Universit\xc3\x83\xc2\xa9 des Sciences et Technologies de Lille (Lille I)',1977
2475,,Present,b'Hogeschool Gent',
2475,,1988,b'Hogeschool Gent',1984
2475,,1984,b'GITO',1981
2476,,Present,b'HRITON',
2477,,Present,b'Hoger Rijks Instituut voor Technisch Onderwijs',
2481,,Present,"b""Katholieke Hogeschool 'Sint-Lieven'\xc3\xa2\xc2\x80\xc2\x8b, Gent""",
2481,,1995,b'T.S.M.',1993
2485,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2485,,1993,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1986
2485,,1996,b'Institut Bruxellois Francophone de Formation Professionelle',1995
2485,,1994,b'Engineering School of Belgian Army',1993
2487,,Present,b'University of Limerick',
2487,,1994,b'University of Limerick',1989
2489,,Present,b'KU Leuven',
2489,,Present,b'Groep T - Internationale Hogeschool Leuven',
2489,,2008,b'KU Leuven',2004
2490,,Present,b'Katholieke Hogeschool Kempen',
2490,,2003,b'Katholieke Hogeschool Kempen',2001
2490,,2001,b'Katholieke Hogeschool Kempen',1998
2491,,Present,b'Universit\xc3\x83\xc2\xa9 de Poitiers',
2491,,2009,b'Universit\xc3\x83\xc2\xa9 de Poitiers',2007
2492,,Present,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',
2492,,Present,b'Ghent University',
2492,,1998,b'Ghent University',1993
2492,,1993,b'Regina Caelilyceum',1987
2492,,1999,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',1998
2495,,2005,b'HIK Geel',2002
2497,,Present,b'Hogeschool PXL',
2497,,2006,b'Improve Quality Services',2006
2497,,2003,b'Hogeschool PXL',1999
2498,,Present,b'KU Leuven',
2498,,Present,b'Universitat Jaume I',
2498,,2009,b'Universitat Jaume I',2008
2498,,2013,b'Katholieke Universiteit Leuven',2013
2498,,2012,b'Katholieke Universiteit Leuven',2009
2499,,Present,b'Vlerick Business School',
2499,,1988,b'IHRH',1984
2499,,2014,b'Vlerick Business School',2013
2501,,Present,b'LUCA School of Arts',
2501,,Present,b'KU Leuven',
2501,,2000,b'KU Leuven',1999
2501,,1999,b'Hogeschool voor Wetenschap & Kunst',1995
3077,,2004,b'CEGEP Vieux-Montreal Design Graphic',2001
3077,,2001,b'Cegep Saint-Laurent',1999
3078,,2001,b'College Maisonneuve',1997
3078,,2007,b'Campus Ubisoft',2006
3084,,Present,b'Vancouver Film School',
3084,,Present,b'The University of British Columbia',
3084,,Present,b'Tokyo University of Foreign Studies',
3084,,2007,b'Tokyo University of Foreign Studies',2006
3084,,2009,b'Vancouver Film School',2008
3084,,2008,b'The University of British Columbia',2006
3084,,Present,b'Vancouver Film School',
3084,,Present,b'The University of British Columbia',
3084,,Present,b'Tokyo University of Foreign Studies',
3084,,2008,b'The University of British Columbia',2006
3084,,2007,b'Tokyo University of Foreign Studies',2006
3084,,2009,b'Vancouver Film School',2008
3090,,Present,b'University of Mumbai',
3090,,2002,b'University of Mumbai',2000
3091,,Present,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec en Abitibi-T\xc3\x83\xc2\xa9miscamingue',
3091,,2008,b'The National Institute of Digital Entertainment',2008
3091,,2008,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec en Abitibi-T\xc3\x83\xc2\xa9miscamingue',2005
3091,,2005,"b""C\xc3\x83\xc2\xa9gep de l'Abitibi-T\xc3\x83\xc2\xa9miscamingue""",2002
3093,,2006,b'Art Institute of Burnaby',2004
3093,,2005,b'The Art Institute of Burnaby',2004
3095,,Present,b'Langara College',
3095,,Present,b'British Columbia Institute of Technology',
3095,,2005,b'Langara College',2003
3095,,Present,b'British Columbia Institute of Technology / BCIT',2012
3095,,2007,b'British Columbia Institute of Technology',2006
3096,,2009,b'ENDI',2009
3096,,2006,b'Cegep de Trois-Rivieres',2004
3096,,2008,b'College Ellis',2007
3098,,Present,b'University of Waterloo',
3098,,2001,b'University of Waterloo',1996
3098,,2012,b'Max the Mutt Animation College',2012
3103,,Present,b'Seneca College',
3103,,Present,b'Sheridan College',
3103,,2007,b'Sheridan College',2006
3103,,2008,b'Seneca College of Applied Arts and Technology',2007
3103,,Present,b'Seneca College',
3103,,Present,b'Sheridan College',
3103,,2007,b'Sheridan College',2006
3103,,2008,b'Seneca College of Applied Arts and Technology',2007
3104,,Present,b'Simon Fraser University',
3104,,2005,b'Simon Fraser University',2000
3104,,2000,b'Burnaby North Secondary',1995
3104,,2007,b'Simon Fraser University',2005
3107,,Present,b'Vancouver Film School',
3107,,Present,"b""\xc3\x83\xc2\x89cole des arts num\xc3\x83\xc2\xa9riques, de l'animation et du design (NAD)""",
3107,,Present,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec \xc3\x83\xc2\xa0 Chicoutimi',
3107,,2017,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec \xc3\x83\xc2\xa0 Chicoutimi',2014
3107,,1995,"b""\xc3\x83\xc2\x89cole des arts num\xc3\x83\xc2\xa9riques, de l'animation et du design (NAD)""",1994
3107,,1999,b'Vancouver Film School',1999
3108,,Present,b'Sheridan College',
3108,,Present,b'Kansas City Art Institute',
3108,,1990,b'Kansas City Art Institute',1986
3108,,1991,b'Sheridan College',1990
3109,,Present,b'Vancouver Film School',
3109,,2008,b'Vancouver Film School',2007
3109,,2007,b'A.Y. Jackson Secondary School',2004
3111,,Present,b'Blekinge Institute of Technology',
3111,,2008,b'Blekinge Institute of Technology',2006
3112,,Present,b'British Columbia Institute of Technology',
3112,,2004,b'British Columbia Institute of Technology',2003
3123,,Present,b'University College Cork',
3123,,1996,b'University College Cork',1992
3123,,2007,"b'QFA, Irish Institute of Bankers'",2005
3125,,1995,b'Prepa Mermoz',1992
3125,,2001,b'Universit\xc3\x83\xc2\xa9 Joseph Fourier (Grenoble I)',1999
3126,,Present,b'Program Systems Institute - Pereyaslavl University',
3126,,2004,b'Program Systems Institute - Pereyaslavl University',2003
3126,,2003,b'Program Systems Institute - Pereyaslavl University',1999
3132,,Present,b'University of New Brunswick',
3132,,2004,b'Centre for Arts and Technology Atlantic Canada',2002
3132,,2002,b'University of New Brunswick',2001
3132,,1999,b'NBCC Miramichi',1997
3133,,Present,b'Northeastern University',
3133,,1995,b'Northeastern University',1990
3133,,2007,b'The Art Institute of Atlanta',2004
3136,,Present,b'Universit\xc3\x83\xc2\xa9 Laval',
3136,,Present,b'CEGEP of St-Hyacinthe',1992
3136,,2001,b'NAD center',2000
3136,,Present,b'Universit\xc3\x83\xc2\xa9 Laval',1999
3137,,Present,b'Sheridan College',
3137,,1996,b'Sheridan College',1994
3137,,1996,b'Sheridan College',1994
3138,,2000,b'Edouard-Montpetit',1998
3138,,2001,b'NAD Center',2000
3140,,Present,b'Vancouver Film School',
3140,,2000,b'Vancouver Film School',1999
3140,,1995,b'Langara College',1993
3141,,Present,b'California University of Management and Sciences',
3141,,Present,b'Assiut University',
3141,,2006,b'Assiut University',2002
3141,,2013,b'California University of Management and Sciences',2012
3146,,Present,b'Shanghai Jiao Tong University',
3146,,Present,b'Tongji University',
3146,,2005,b'Tongji University',2001
3146,,2011,b'Shanghai Jiao Tong University',2008
3147,,Present,b'Western University',
3147,,2010,b'The University of Western Ontario',2005
3148,,Present,"b""Queen's University""",
3148,,2003,"b""Queen's University""",1999
3148,,2009,"b""Queen's University""",2003
3150,,Present,b'Universit\xc3\x83\xc2\xa9 Laval',
3150,,1994,b'Coll\xc3\x83\xc2\xa8ge de L\xc3\x83\xc2\xa9vis',1992
3150,,1996,b'NAD Center',1995
3150,,1995,b'Universit\xc3\x83\xc2\xa9 Laval',1994
3153,,Present,b'Rochester Institute of Technology',
3153,,Present,b'Anna University',
3153,,2007,b'Anna University',2003
3153,,2009,b'Rochester Institute of Technology',2007
3162,,Present,b'International Academy of Design',
3162,,Present,b'McMaster University',
3162,,2001,b'McMaster University',1997
3162,,2006,b'International Academy of Design',2005
3169,,Present,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',
3169,,2006,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',2002
3172,,Present,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',
3172,,2003,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',1999
3172,,2006,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',2003
3174,,2007,"b'Tongji University, Shanghai'",2006
3174,,2006,b'Centre for Living Languages',2002
3174,,1997,"b'Katholieke Universiteit, Leuven'",1993
3178,,Present,b'Universit\xc3\x83\xc2\xa9 Claude Bernard Lyon 1',
3178,,Present,b'Universit\xc3\x83\xc2\xa9 Claude Bernard (Lyon I)',
3178,,Present,b'Universit\xc3\x83\xc2\xa9 Claude Bernard Lyon 1',
3179,,1995,b'\xc3\x83\xc2\x85rhus Statsgymnasium',1992
3180,,Present,b'Universit\xc3\x83\xc2\xa9 de Poitiers',
3180,,2012,b'Ecole National des Jeux et des M\xc3\x83\xc2\xa9dias Int\xc3\x83\xc2\xa9ractifs Num\xc3\x83\xc2\xa9riques',2010
3180,,2008,b'IUT Mesure Physique',2007
3180,,2010,b'Universit\xc3\x83\xc2\xa9 de Poitiers',2008
3181,,Present,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',
3181,,2008,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',2004
3181,,2004,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',2003
3182,,Present,b'Universit\xc3\x83\xc2\xa9 Paul Sabatier Toulouse III',
3182,,Present,b'Universidad de Los Andes',
3182,,2001,b'Universit\xc3\x83\xc2\xa9 Paul Sabatier Toulouse III',1996
3182,,1996,b'Universidad de Los Andes',1988
3185,,Present,b'Sheridan College',
3185,,Present,b'Sheridan College',
3186,,Present,b'British Columbia Institute of Technology',
3186,,Present,b'Capilano University',
3186,,Present,b'British Columbia Institute of Technology',
3186,,Present,b'Capilano University',
3187,,1993,b'Cegep du vieux montr\xc3\x83\xc2\xa9al',1991
3187,,1994,b'icari',1991
3190,,Present,b'The Maryland Institute College of Art',
3190,,2007,b'The Maryland Institute College of Art',2003
3198,,Present,b'Universit\xc3\x83\xc2\xa9 Claude Bernard Lyon 1',
3198,,1992,b'Universit\xc3\x83\xc2\xa9 Claude Bernard Lyon 1',1990
3198,,1997,b'Universit\xc3\x83\xc2\xa9 Claude Bernard Lyon 1',1994
3198,,1994,b'Universit\xc3\x83\xc2\xa9 Claude Bernard Lyon 1',1992
3206,,Present,b'Simon Fraser University',
3206,,Present,b'Universidad de Belgrano',
3206,,2010,b'Simon Fraser University',2006
3206,,2016,b'Simon Fraser University',2010
3206,,2001,b'Universidad de Belgrano',1997
3207,,Present,b'Universit\xc3\x83\xc2\xa9 de Technologie de Belfort-Montb\xc3\x83\xc2\xa9liard',
3207,,2007,b'Universit\xc3\x83\xc2\xa9 de Technologie de Belfort-Montb\xc3\x83\xc2\xa9liard',2002
3209,,Present,b'Abertay University',
3209,,2004,b'University of Abertay Dundee',2000
3210,,2011,b'Center For Digital Media',2009
3210,,2006,"b'National Institute of Technology, Rourkela, Orissa, India'",2002
3212,,2009,b'Institut Sup\xc3\x83\xc2\xa9rieur du G\xc3\x83\xc2\xa9nie Appliqu\xc3\x83\xc2\xa9',2007
3213,,Present,b'University of Toronto Schools',
3213,,Present,b'University of Waterloo',
3213,,Present,b'University of Toronto Schools',
3213,,Present,b'University of Waterloo',
3216,,Present,b'\xc3\x83\xc2\x87ankaya \xc3\x83\xc2\x9cniversitesi',
3216,,2006,b'\xc3\x83\xc2\x87ankaya \xc3\x83\xc2\x9cniversitesi',2002
3217,,Present,b'McGill University',
3217,,2004,b'McGill University',2002
3220,,Present,b'The University of British Columbia',
3220,,1988,b'The University of British Columbia',1984
3221,,Present,b'Oxford Brookes University',
3221,,1998,"b'Edgecliff High School, Kinver'",1991
3221,,2001,b'Oxford Brookes University',1998
3228,,Present,b'\xc3\x83\xc2\x89cole Polytechnique de Montr\xc3\x83\xc2\xa9al',
3228,,Present,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',
3228,,2003,b'\xc3\x83\xc2\x89cole Polytechnique de Montr\xc3\x83\xc2\xa9al',2001
3228,,2008,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke / Sherbrooke University',2004
3228,,Present,b'LJP',
3229,,Present,b'Universit\xc3\x83\xc2\xa9 de Bourgogne',
3229,,Present,b'Universit\xc3\x83\xc2\xa9 de Bourgogne',
3232,,Present,b'The University of Edinburgh',
3232,,2007,b'The University of Edinburgh',2003
3238,,2004,"b'National University ""Lvivska Polytechnica""'",2000
3238,,2005,"b'National University ""Lvivska Polytechnica""'",2004
3239,,Present,b'University of Ottawa',
3239,,2002,b'Casselman high school',1998
3239,,2006,"b""University of Ottawa / Universit\xc3\x83\xc2\xa9 d'Ottawa""",2002
3241,,Present,b'\xc3\x83\xc2\x89cole Polytechnique de Montr\xc3\x83\xc2\xa9al',
3241,,1999,"b'High School of Technology, Maroc'",1997
3241,,2009,b'Ecole Polytechnique de Montreal',2004
3241,,2015,b'Ecole Polytechnique de Montreal',2010
3243,,Present,b'The University of British Columbia',
3243,,Present,b'Simon Fraser University',
3243,,Present,b'University of North Carolina at Chapel Hill',
3243,,1997,b'Simon Fraser University',1987
3243,,2006,b'University of North Carolina at Chapel Hill',2004
3243,,2003,b'The University of British Columbia',1999
3244,,Present,b'British Columbia Institute of Technology',
3244,,2002,b'British Columbia Institute of Technology',2002
3246,,2009,b'Great Northern Way Campus',2008
3246,,2008,b'University of British Columbia',2001
3247,,Present,b'The University of Hull',
3247,,Present,b'Loughborough University',
3247,,2005,b'Loughborough University',2002
3247,,2006,b'The University of Hull',2005
3252,,Present,b'Simon Fraser University',
3252,,Present,b'University of Calgary',
3252,,Present,b'Mount Royal University',
3252,,1996,b'Mount Royal University',1994
3252,,1998,b'University of Calgary',1996
3252,,2003,b'Simon Fraser University',2000
3259,,Present,"b'School 24, Khirovograd, Ukraine'",
3260,,Present,b'Ivanovo State University of Chemistry and Technology (ISUCT)',
3260,,1995,b'Ivanovo State University of Chemistry and Technology (ISUCT)',1990
3261,,Present,b'Simon Fraser University',
3261,,2004,b'Simon Fraser University',1999
3267,,Present,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',
3267,,Present,b'Universit\xc3\x83\xc2\xa9 Laval',
3267,,2000,b'Universit\xc3\x83\xc2\xa9 Laval / Laval University',1997
3267,,2005,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al / University of Montreal',2003
3270,,Present,b'University of the Witwatersrand',
3270,,1983,b'Pretoria Boys High School',1980
3270,,1989,b'University of the Witwatersrand',1988
3271,,Present,b'OCAD University',
3271,,Present,b'University of Toronto',
3271,,2007,b'Ontario College of Art and Design',2003
3271,,2006,b'University of Toronto',2004
3272,,Present,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',
3272,,Present,b'University of Bucharest',
3272,,Present,b'Concordia University',
3272,,Present,b'Concordia University',
3272,,2006,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',2005
3272,,1998,b'University of Bucharest',1992
3273,,Present,b'Universidade Anhembi Morumbi',
3273,,Present,b'Santo ivo',
3273,,2006,b'Universidade Anhembi Morumbi',2002
3277,,Present,b'University of Waterloo',
3277,,2010,b'University of Waterloo',2005
3289,,Present,b'Sofia University St. Kliment Ohridski',
3289,,Present,b'University of Toronto',
3289,,1998,b'Sofia University St. Kliment Ohridski',1992
3289,,2002,b'University of Toronto',1999
3293,,Present,b'Shenyang University of Technology',
3293,,Present,b'The University of British Columbia',
3293,,Present,b'Northeastern University (CN)',
3293,,2012,b'The University of British Columbia',2010
3293,,2003,b'Shenyang University of Technology',2000
3293,,2003,b'Northeastern University (CN)',2001
3298,,Present,b'South China University of Technology',
3298,,1992,b'South China University of Technology',1988
3299,,2008,b'Far Eastern National University',2003
3306,,Present,b'University of Guelph',
3306,,2004,b'University of Guelph',2000
3308,,Present,b'The University of British Columbia',
3308,,2004,b'The University of British Columbia',2001
3310,,Present,b'University of Waterloo',
3310,,2010,b'University of Waterloo',2005
3311,,Present,"b""\xc3\x85\xc2\xbditomirs'kij In\xc3\x85\xc2\xbeenerno-tehnologicnij Institut""",
3311,,2001,"b""\xc3\x85\xc2\xbditomirs'kij In\xc3\x85\xc2\xbeenerno-tehnologicnij Institut""",1996
3316,,Present,b'Shenyang Institute of Aeronautical Engineering',
3316,,1998,b'Shenyang Institute of Aeronautical Engineering',1994
3319,,Present,b'University of Toronto',
3319,,2006,b'University of Toronto',2001
3320,,2007,b'College of Information Science and Technology; Chengdu University',2003
3321,,Present,b'Western University',
3321,,2004,b'Western University',2002
3329,,Present,b'Kyung Hee University',
3329,,2008,b'Kyung Hee University',2004
3334,,Present,b'Concordia University',
3334,,2002,b'Concordia University',1999
3335,,2005,"b'University of Victoria, Victoria'",2000
3340,,Present,b'University of Toronto',
3340,,2011,b'IBM',2011
3340,,2009,b'SUN',2009
3340,,2008,b'University of Toronto',2008
3341,,Present,b'Universidad Nacional Aut\xc3\x83\xc2\xb3noma de M\xc3\x83\xc2\xa9xico',
3341,,Present,b'McMaster University',
3341,,2002,b'Universidad Nacional Aut\xc3\x83\xc2\xb3noma de M\xc3\x83\xc2\xa9xico',1997
3341,,2007,b'McMaster University',2005
3346,,Present,b'esl',
3346,,2003,b'Beijing Insititute of Technology',2000
3346,,2000,b'Hangzhou Institute of  Commerce',1996
3349,,Present,"b""Queen's University""",
3349,,Present,b'Carleton University',
3349,,Present,"b""Queen's University""",
3349,,Present,b'Carleton University',
3350,,Present,b'China University of Mining and Technology',
3350,,1993,b'China University of Mining and Technology',1989
3350,,1996,b'Chongqing University of Posts and Telecommunications',1993
3350,,Present,b'Mianzhu Middle school',
3354,,Present,b'British Columbia Institute of Technology',
3354,,2004,b'British Columbia Institute of Technology',2002
3355,,Present,b'University of Toronto - University College',
3355,,Present,b'University of Toronto',
3355,,1998,b'University of Toronto - University College',1994
3355,,1998,b'University of Toronto',1994
3357,,Present,"b""Escuela Colombiana de Ingenier\xc3\x83\xc2\xada 'Julio Garavito'""",
3357,,Present,b'Universidad de Los Andes',
3357,,2004,b'Universidad de Los Andes',2003
3357,,2000,"b""Escuela Colombiana de Ingenier\xc3\x83\xc2\xada 'Julio Garavito'""",1995
3366,,Present,b'\xc3\x83\xc2\x89cole de technologie sup\xc3\x83\xc2\xa9rieure',
3366,,2011,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec - Ecole de Technologie sup\xc3\x83\xc2\xa9rieure',2006
3366,,2006,b'Coll\xc3\x83\xc2\xa8ge G\xc3\x83\xc2\xa9rald-Godin',2003
3369,,Present,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',
3369,,2004,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',2001
3375,,Present,b'\xc3\x83\xc2\x89cole Pratique des Hautes \xc3\x83\xc2\x89tudes',
3375,,Present,b'Universit\xc3\x83\xc2\xa9 de Reims Champagne-Ardenne',
3375,,2008,b'Ecole pratique des Hautes Etudes',2007
3375,,2012,b'Universit\xc3\x83\xc2\xa9 Pierre et Marie Curie (Paris VI)',2009
3375,,2007,b'Universit\xc3\x83\xc2\xa9 de Reims Champagne-Ardenne',2006
3377,,1996,"b'University of Management, Simferopol, Ukraine'",1995
3378,,1978,b'The Solid State Physics  Institute. USSR Academy of Science.Chernogolovka. Moscow.',1976
3378,,1976,b'The Moscow State University.',1973
3378,,1973,b'The Moscow Steel and Alloys Institute.',1969
3381,,Present,b'The Catholic University of Korea',
3381,,1998,b'The Catholic University of Korea',1993
3382,,Present,b'British Columbia Institute of Technology',
3382,,Present,b'The University of Lethbridge',
3382,,Present,b'University of Calgary',
3382,,2010,b'BCIT',2010
3382,,1995,b'University of Lethbridge',1991
3382,,1997,b'University of Calgary',1995
3383,,Present,b'University of Waterloo',
3383,,1996,b'University of Waterloo',1990
3383,,1990,b'University of Waterloo',1985
3384,,Present,b'University of Alberta',
3384,,Present,b'Tsinghua University',
3384,,Present,b'University of Alberta',
3384,,Present,"b'Institute of Computing Technology, Chinese Academy of Sciene.'",
3384,,Present,b'Tsinghua University',
3385,,Present,b'University of Waterloo',
3385,,2008,b'University of Waterloo',2004
3385,,2004,b'Agincourt CI',2000
3385,,2010,b'University of Waterloo',2009
3389,,Present,b'Simon Fraser University',
3389,,Present,b'Simon Fraser University',
3389,,Present,b'Simon Fraser University',
3390,,Present,b'University of Waterloo',
3390,,Present,b'University of Toronto',
3390,,2005,b'University of Waterloo',2000
3390,,2016,b'University of Toronto',2014
3391,,Present,b'McGill University',
3391,,Present,b'Marianopolis College',
3391,,Present,b'McGill University',
3391,,Present,b'Marianopolis College',
3397,,Present,b'University of Portsmouth',
3397,,2006,b'APTECH',2003
3397,,2013,b'University of Portsmouth',2012
3401,,Present,b'Western University',
3401,,Present,b'McGill University',
3401,,1991,b'Western University',1988
3401,,1993,b'McGill University',1992
3403,,Present,b'University of Virginia',
3403,,2005,b'University of Virginia',2001
3406,,Present,b'Universidade Federal de Pernambuco',
3406,,Present,b'Universidade Cat\xc3\x83\xc2\xb3lica de Pernambuco',
3406,,2009,b'Universidade Federal de Pernambuco',2008
3406,,2004,b'Universidade Cat\xc3\x83\xc2\xb3lica de Pernambuco',2000
3407,,Present,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',
3407,,1995,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',1992
3408,,Present,b'University of Mauritius',
3408,,2006,b'University of Mauritius',2002
3411,,Present,b'S.P. Jain Institute of Management & Research',
3411,,2005,b'S.G.S.I.T.S. India',2001
3411,,2008,b'S.P. Jain Institute of Management & Research',2006
3414,,Present,b'Moscow Institute of Electronics and Mathematics (Technical University)',
3414,,1994,b'Moscow State Institute of Electronics and Mathematics (Technical University)',1989
3415,,Present,b'University of California San Diego',
3415,,Present,b'De Anza College',
3415,,2004,b'UCSD',2002
3415,,2002,b'De Anza College',2000
3417,,Present,b'University of Oxford',
3417,,Present,b'University of Warwick',
3417,,1990,b'University of Warwick',1987
3417,,2005,b'University of Oxford',2002
3417,,1987,b'Watford Grammar School For Boys',1985
3419,,Present,b'Universidade Federal de Pernambuco',
3419,,2005,b'Universidade Federal de Pernambuco',1998
3421,,Present,b'University of Toronto',
3421,,2001,b'University of Toronto',1999
3422,,1995,"b'University ""GH ASACHI"" IASI'",1990
3428,,2004,b'Ufa State Aviation Technical University',1998
3428,,1998,b'Ufa State Aviation Technical University',1993
3434,,Present,b'The Art Institutes',
3434,,2010,b'The Art Institutes',2006
3436,,Present,b'York University',
3436,,Present,"b'Universidad La Salle, A.C.'",
3436,,Present,b'Western University',
3436,,2003,"b'Universidad La Salle, A.C.'",1998
3436,,2003,b'Western University',2002
3436,,2014,b'York University',2012
3445,,Present,b'University of Toronto - New College',
3445,,2005,b'University of Toronto - New College',2000
3446,,2006,b'Art Institute of Vancouver',2005
3454,,Present,b'British Columbia Institute of Technology',
3454,,2005,b'British Columbia Institute of Technology / BCIT',2003
3455,,Present,b'Florida Atlantic University',
3455,,1998,b'Florida Atlantic University',1996
3455,,2006,b'Florida Atlantic University',2002
3455,,2011,b'Florida Atlantic University',2008
3456,,Present,b'University of Reading',
3456,,2001,b'The University of Reading',1998
3457,,2005,b'Vinnitsa National Technical University',2003
3457,,2003,b'Vinnitsa National Technical University',1998
3461,,Present,b'University of San Buenaventura - Colombia',
3461,,Present,b'Polytechnic University of Madrid - Spain',
3461,,Present,b'University of San Buenaventura - Colombia',
3464,,Present,"b""Ha'Universita Ha'Petuha""",
3464,,2007,"b""Ha'Universita Ha'Petuha""",2001
3466,,Present,b'The University of British Columbia',
3466,,2013,b'\xc3\x83\xc2\x89cole Polytechnique F\xc3\x83\xc2\xa9d\xc3\x83\xc2\xa9rale de Lausanne',2013
3466,,2013,b'\xc3\x83\xc2\x89cole Polytechnique F\xc3\x83\xc2\xa9d\xc3\x83\xc2\xa9rale de Lausanne',2013
3466,,2011,b'The University of British Columbia / UBC',2007
3467,,Present,b'Simon Fraser University',
3467,,Present,b'Beijing University of Posts and Telecommunications',
3467,,2011,b'Simon Fraser University',2009
3467,,2006,b'Beijing University of Post and Telecommunications',2002
3467,,2009,b'Beijing University of Post and Telecommunications',2006
3468,,Present,b'Peking University',
3468,,2005,b'Peking University',2002
3468,,2000,b'Jilin University',1996
3469,,Present,b'Simon Fraser University',
3469,,Present,b'Northwestern Polytechnical University',
3469,,Present,b'Northwestern Polytechnic University (CN)',
3469,,2014,b'Simon Fraser University',2012
3470,,Present,b'British Columbia Institute of Technology',
3470,,Present,b'Hongik University',
3470,,2005,b'British Columbia Institute of Technology',2003
3470,,1995,b'Hongik University',1988
3472,,Present,b'The University of British Columbia',
3472,,2009,b'The University of British Columbia',2005
3473,,Present,b'University of York',
3473,,1999,b'University of York',1996
3474,,Present,b'Beijing Institute of Technology',
3474,,Present,b'Nanjing University of Science and Technology',
3474,,1997,b'Nanjing University of Science and Technology',1993
3474,,2000,b'Beijing Institute of Technology',1997
3475,,Present,b'Universidad de Granada',
3475,,2006,b'Universidad de Granada',2000
3476,,Present,b'University of Victoria',
3476,,2000,b'Vancouver College',1995
3476,,2006,b'University of Victoria',2000
3477,,Present,b'University of Manitoba',
3477,,Present,b'Glenlawn Collegiate',
3477,,2004,b'University of Manitoba',1999
3480,,Present,b'The University of British Columbia',
3480,,Present,b'Hamdard University',
3480,,2009,b'UBC',2009
